1.5,0.0009397468451610738
1.6,0.0011903984254116012
1.7,0.0015168806159170077
1.8,0.0019504722029915565
1.9,0.0025400432942271696
2.,0.0033651952778867753
2.1,0.004562323250889307
2.2,0.006380306644329028
2.3,0.009311150345075613
2.4,0.014435694315485437
2.5,0.024499065493099294
2.6,0.04811325267605195
2.7,0.12271648938184149
2.8,0.48373797924273665
2.9000000000000004,0.5442225379754598
3.,0.14553030895580923
3.1,0.059967518924971736
3.2,0.03243498799304759
3.3,0.020416408746238596
3.4000000000000004,0.014120662262989558
3.5,0.010407756070685045
3.6,0.008029217521731084
3.7,0.006409845020611243
3.8000000000000003,0.005254720196559613
3.9000000000000004,0.004399856978455288
4.,0.0037480821188359786
4.1,0.003238784818883503
4.2,0.002832530641741413
4.300000000000001,0.0025027401638944517
4.4,0.002230952429830417
4.5,0.0020040097450487256
4.6,0.001812321243188178
4.7,0.0016487568661765829
4.800000000000001,0.001507922783805432
4.9,0.0013856747646908705
5.,0.001278784054432703
5.1,0.0011847033825611087
5.2,0.0011014001462153363
5.300000000000001,0.00102723555100717
5.4,0.000960875753698389
5.5,0.0009012256513193649
5.6000000000000005,0.0008473789345542454
5.7,0.0007985799812477493
5.8,0.000754194477706379
5.9,0.0007136865483540442
6.,0.0006766007909913208
6.1000000000000005,0.0006425480466434522
6.2,0.0006111940390638898
6.300000000000001,0.0005822502385190048
6.4,0.00055546646370952
6.5,0.0005306248523527237
6.6000000000000005,0.0005075349172604071
6.7,0.00048602946918020626
6.800000000000001,0.0004659612361804067
6.9,0.0004472000461789328
7.,0.0004296304673772034
